"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time","Total Average Content Size"
"1600779540","64","","Aggregated",116.90,0.00,43,50,53,55,63,75,94,120,140,160,160,160,102101,0,43,45,12,2233,8876
"1600779542","64","","Aggregated",117.90,0.00,43,49,53,56,66,81,110,120,160,190,190,190,102344,0,43,45,12,2233,8875
"1600779544","64","","Aggregated",119.00,0.00,43,49,54,56,70,89,120,130,190,220,220,220,102607,0,43,45,12,2233,8873
"1600779546","64","","Aggregated",119.40,0.00,43,50,54,57,72,100,130,140,190,220,220,220,102861,0,43,45,12,2233,8872
"1600779548","64","","Aggregated",121.40,0.00,43,50,54,57,73,99,130,140,190,220,220,220,103114,0,43,45,12,2233,8870
"1600779550","64","","Aggregated",123.60,0.00,43,49,54,57,74,99,130,140,170,220,220,220,103360,0,43,45,12,2233,8870
"1600779552","64","","Aggregated",123.60,0.00,42,48,53,56,74,99,130,140,160,220,220,220,103614,0,43,45,12,2233,8867
"1600779554","64","","Aggregated",123.90,0.00,42,47,51,54,69,94,130,140,150,160,160,160,103846,0,43,45,12,2233,8869
"1600779556","64","","Aggregated",123.60,0.00,41,46,49,52,62,85,120,140,150,150,150,150,104088,0,43,45,12,2233,8867
"1600779558","64","","Aggregated",122.60,0.00,39,45,48,50,57,69,100,130,150,150,150,150,104316,0,43,45,12,2233,8868
"1600779560","64","","Aggregated",119.30,0.00,39,44,47,49,54,64,86,120,150,150,150,150,104555,0,43,45,12,2233,8869
"1600779562","64","","Aggregated",116.90,0.00,38,43,46,48,52,59,70,79,100,120,120,120,104790,0,43,45,12,2233,8869
"1600779565","64","","Aggregated",116.50,0.00,38,43,46,47,52,59,73,80,100,120,120,120,105022,0,43,45,12,2233,8869
"1600779567","64","","Aggregated",115.10,0.00,38,43,46,47,52,58,71,79,100,120,120,120,105259,0,43,45,12,2233,8870
"1600779569","64","","Aggregated",115.20,0.00,39,43,46,48,53,60,70,77,89,91,91,91,105491,0,43,45,12,2233,8870
"1600779571","64","","Aggregated",115.80,0.00,42,48,52,56,75,98,380,530,620,650,650,650,105734,0,43,45,12,2233,8870
"1600779573","64","","Aggregated",116.50,0.00,45,50,56,61,80,110,400,530,620,650,650,650,105916,0,43,45,12,2233,8869
"1600779575","64","","Aggregated",110.90,0.00,49,56,66,71,94,130,400,530,620,650,650,650,106144,0,43,45,12,2233,8869
"1600779577","64","","Aggregated",110.90,0.00,51,62,70,78,100,140,400,530,620,650,650,650,106384,0,43,45,12,2233,8869
"1600779579","64","","Aggregated",112.70,0.00,52,61,68,73,94,110,130,140,180,180,180,180,106638,0,43,45,12,2233,8869
"1600779581","64","","Aggregated",113.20,0.00,51,59,65,70,89,110,130,140,180,180,180,180,106854,0,43,45,12,2233,8869
"1600779583","64","","Aggregated",111.60,0.00,49,57,62,66,82,99,120,130,160,170,170,170,107093,0,43,45,12,2233,8869
"1600779585","64","","Aggregated",116.80,0.00,47,54,58,62,75,90,110,120,150,160,160,160,107335,0,43,45,12,2233,8870
"1600779587","64","","Aggregated",117.30,0.00,46,51,55,58,67,79,95,120,150,160,160,160,107568,0,43,45,12,2233,8871
"1600779589","64","","Aggregated",116.00,0.00,45,50,54,56,66,76,95,120,150,160,160,160,107810,0,43,45,12,2233,8871
"1600779591","64","","Aggregated",115.80,0.00,44,49,52,54,60,68,79,86,110,130,130,130,108047,0,43,45,12,2233,8872
"1600779593","64","","Aggregated",117.00,0.00,44,48,51,53,59,66,77,84,110,110,110,110,108279,0,43,45,12,2233,8873
"1600779595","64","","Aggregated",117.60,0.00,44,48,51,53,59,67,80,86,110,110,110,110,108519,0,43,45,12,2233,8873
"1600779597","64","","Aggregated",117.40,0.00,43,49,52,54,60,67,81,97,110,110,110,110,108758,0,43,45,12,2233,8873
"1600779599","64","","Aggregated",117.20,0.00,44,49,52,54,60,69,83,92,110,110,110,110,108997,0,43,45,12,2233,8874
"1600779601","64","","Aggregated",117.00,0.00,44,49,52,54,61,71,85,92,100,110,110,110,109236,0,43,45,12,2233,8874
"1600779603","64","","Aggregated",117.20,0.00,44,49,52,54,61,71,83,91,100,100,100,100,109470,0,43,45,12,2233,8873
"1600779605","64","","Aggregated",117.30,0.00,44,49,53,56,63,73,83,91,100,100,100,100,109710,0,43,45,12,2233,8872
"1600779607","64","","Aggregated",117.00,0.00,44,49,53,55,63,72,81,87,95,100,100,100,109946,0,43,45,12,2233,8872
"1600779609","64","","Aggregated",116.70,0.00,44,49,53,55,62,70,79,84,100,100,100,100,110186,0,43,45,12,2233,8872
"1600779611","64","","Aggregated",116.70,0.00,44,49,52,55,61,68,79,93,120,120,120,120,110427,0,43,45,12,2233,8871
"1600779613","64","","Aggregated",117.30,0.00,43,49,52,54,61,66,77,84,120,120,120,120,110658,0,43,45,12,2233,8871
"1600779615","64","","Aggregated",117.10,0.00,43,48,51,54,60,66,78,88,120,120,120,120,110896,0,43,45,12,2233,8870
"1600779617","64","","Aggregated",117.80,0.00,43,48,51,54,60,65,76,84,120,120,120,120,111139,0,43,45,12,2233,8870
"1600779619","64","","Aggregated",117.10,0.00,43,47,51,53,60,65,74,79,92,95,95,95,111375,0,43,45,12,2233,8870
"1600779621","64","","Aggregated",117.80,0.00,43,48,51,54,60,66,76,84,95,110,110,110,111611,0,43,45,12,2233,8870
"1600779623","64","","Aggregated",117.20,0.00,43,48,51,53,59,65,74,79,95,110,110,110,111851,0,43,45,12,2233,8871
"1600779625","64","","Aggregated",117.20,0.00,43,48,51,53,60,65,76,81,120,140,140,140,112084,0,43,45,12,2233,8871
"1600779627","64","","Aggregated",116.30,0.00,44,49,52,54,62,69,78,85,120,140,140,140,112322,0,43,45,12,2233,8871
"1600779629","64","","Aggregated",117.60,0.00,45,49,52,55,62,70,79,89,120,140,140,140,112560,0,43,45,12,2233,8872
"1600779631","64","","Aggregated",116.90,0.00,45,49,53,55,62,72,83,91,120,140,140,140,112795,0,43,45,12,2233,8873
"1600779633","64","","Aggregated",117.00,0.00,45,50,54,56,65,75,87,97,120,140,140,140,113030,0,43,45,12,2233,8874
"1600779635","64","","Aggregated",116.50,0.00,45,50,54,56,65,75,87,93,120,120,120,120,113269,0,43,45,12,2233,8874
"1600779637","64","","Aggregated",116.90,0.00,45,50,54,56,64,75,89,99,130,130,130,130,113513,0,43,45,12,2233,8875
"1600779640","64","","Aggregated",117.20,0.00,45,50,54,56,64,72,87,99,130,130,130,130,113752,0,43,45,12,2233,8876
"1600779642","64","","Aggregated",117.00,0.00,45,50,54,57,65,78,110,160,290,290,290,290,113986,0,43,45,12,2233,8876
"1600779644","64","","Aggregated",116.60,0.00,46,52,56,58,68,81,120,160,290,290,290,290,114205,0,43,45,12,2233,8876
"1600779646","64","","Aggregated",115.20,0.00,48,53,58,61,74,90,130,180,290,290,290,290,114426,0,43,45,12,2233,8877
"1600779648","64","","Aggregated",114.00,0.00,48,54,59,63,75,91,130,180,290,290,290,290,114678,0,43,46,12,2233,8877
"1600779650","64","","Aggregated",116.50,0.00,49,55,61,64,77,92,130,180,290,290,290,290,114934,0,43,46,12,2233,8876
"1600779652","64","","Aggregated",117.40,0.00,48,53,58,61,72,86,100,120,150,180,180,180,115165,0,43,46,12,2233,8876
"1600779654","64","","Aggregated",115.50,0.00,48,53,57,61,71,82,95,110,150,180,180,180,115387,0,43,46,12,2233,8875
"1600779656","64","","Aggregated",115.80,0.00,47,52,56,60,69,81,91,97,130,130,130,130,115614,0,43,46,12,2233,8876
"1600779658","64","","Aggregated",116.40,0.00,47,52,56,59,69,82,92,98,130,130,130,130,115846,0,43,46,12,2233,8875
"1600779660","64","","Aggregated",115.70,0.00,46,52,56,59,68,80,90,98,130,130,130,130,116097,0,43,46,12,2233,8876
"1600779662","64","","Aggregated",115.60,0.00,46,51,55,59,67,76,89,100,130,150,150,150,116342,0,43,46,12,2233,8876
"1600779664","64","","Aggregated",117.00,0.00,45,51,55,58,66,77,100,120,140,150,150,150,116574,0,43,46,12,2233,8876
"1600779666","64","","Aggregated",117.90,0.00,45,52,55,58,67,82,110,120,150,160,160,160,116816,0,43,46,12,2233,8875
"1600779668","64","","Aggregated",118.20,0.00,44,51,55,59,73,96,120,140,180,200,200,200,117060,0,43,46,11,2233,8874
"1600779670","64","","Aggregated",118.90,0.00,45,53,58,61,82,110,130,150,210,220,220,220,117315,0,43,46,11,2233,8874
"1600779672","64","","Aggregated",119.80,0.00,44,52,57,61,82,110,130,150,210,220,220,220,117572,0,43,46,11,2233,8873
"1600779674","64","","Aggregated",120.40,0.00,43,50,55,61,81,110,130,150,210,220,220,220,117818,0,43,46,11,2233,8871
"1600779676","64","","Aggregated",122.60,0.00,43,50,55,60,83,110,160,260,320,340,340,340,118058,0,43,46,11,2233,8871
"1600779678","64","","Aggregated",123.30,0.00,42,48,54,57,76,110,150,260,320,340,340,340,118304,0,43,46,11,2233,8870
"1600779680","64","","Aggregated",120.30,0.00,42,47,52,57,75,110,150,260,320,340,340,340,118536,0,43,46,11,2233,8870
"1600779682","64","","Aggregated",119.80,0.00,41,46,51,55,71,97,150,270,370,550,550,550,118770,0,43,46,11,2233,8869
"1600779684","64","","Aggregated",121.10,0.00,39,44,48,51,60,81,120,150,370,550,550,550,119009,0,43,46,11,2233,8870
"1600779686","64","","Aggregated",118.70,0.00,40,45,49,52,66,95,220,390,480,550,550,550,119238,0,43,46,11,2233,8869
"1600779688","64","","Aggregated",116.20,0.00,40,45,48,52,64,89,240,400,480,550,550,550,119446,0,43,46,11,2233,8871
"1600779690","64","","Aggregated",117.30,0.00,40,46,50,53,68,94,240,400,480,550,550,550,119668,0,43,46,11,2233,8870
"1600779692","64","","Aggregated",115.50,0.00,42,48,52,56,73,94,210,390,460,480,480,480,119908,0,43,46,11,2233,8871
"1600779694","64","","Aggregated",111.30,0.00,43,49,53,57,74,92,200,390,460,480,480,480,120162,0,43,46,11,2233,8871
"1600779696","64","","Aggregated",110.70,0.00,42,48,52,54,65,79,92,100,160,160,160,160,120418,0,43,46,11,2233,8871
"1600779698","64","","Aggregated",112.90,0.00,42,48,51,53,61,69,81,84,94,100,100,100,120641,0,43,46,11,2233,8870
"1600779700","64","","Aggregated",114.60,0.00,43,48,52,55,63,73,89,96,140,140,140,140,120868,0,43,46,11,2233,8870
"1600779702","64","","Aggregated",116.40,0.00,44,49,53,56,64,74,89,96,140,140,140,140,121094,0,43,46,11,2233,8870
"1600779704","64","","Aggregated",117.90,0.00,45,50,54,57,65,76,89,97,140,140,140,140,121331,0,43,46,11,2233,8871
"1600779706","64","","Aggregated",117.50,0.00,45,51,55,58,67,77,89,98,140,140,140,140,121573,0,43,46,11,2233,8871
"1600779708","64","","Aggregated",117.30,0.00,45,50,54,57,65,73,82,89,120,130,130,130,121828,0,43,46,11,2233,8871
"1600779710","64","","Aggregated",115.60,0.00,45,50,53,56,65,72,80,88,100,130,130,130,122061,0,43,46,11,2233,8872
"1600779712","64","","Aggregated",116.30,0.00,45,50,53,55,64,72,80,89,100,120,120,120,122286,0,43,46,11,2233,8872
"1600779715","64","","Aggregated",117.10,0.00,45,50,54,56,65,72,82,91,110,120,120,120,122521,0,43,46,11,2233,8872
"1600779717","64","","Aggregated",117.60,0.00,45,50,54,56,65,72,83,91,120,120,120,120,122758,0,43,46,11,2233,8873
"1600779719","64","","Aggregated",117.50,0.00,45,50,53,55,63,71,84,90,120,120,120,120,122998,0,43,46,11,2233,8874
"1600779721","64","","Aggregated",116.80,0.00,45,50,53,55,63,72,82,89,120,120,120,120,123240,0,43,46,11,2233,8874
"1600779723","64","","Aggregated",117.30,0.00,45,50,53,55,62,71,83,89,120,120,120,120,123469,0,43,46,11,2233,8874
"1600779725","64","","Aggregated",117.70,0.00,45,50,53,54,62,73,85,89,100,120,120,120,123706,0,43,46,11,2233,8874
"1600779727","64","","Aggregated",117.20,0.00,45,49,53,54,62,73,86,95,120,120,120,120,123940,0,43,46,11,2233,8874
"1600779729","64","","Aggregated",117.20,0.00,45,50,53,55,64,75,89,97,120,120,120,120,124187,0,43,46,11,2233,8873
"1600779731","64","","Aggregated",117.60,0.00,44,50,53,56,65,76,91,99,120,130,130,130,124433,0,43,46,11,2233,8873
"1600779733","64","","Aggregated",115.50,0.00,44,49,53,56,63,74,90,100,120,130,130,130,124657,0,43,46,11,2233,8873
"1600779735","64","","Aggregated",116.40,0.00,44,50,53,56,63,70,85,96,110,130,130,130,124898,0,43,46,11,2233,8873
"1600779737","64","","Aggregated",117.50,0.00,44,49,53,55,61,67,80,92,110,130,130,130,125133,0,43,46,11,2233,8872
"1600779739","64","","Aggregated",117.10,0.00,43,49,53,55,61,67,76,85,110,110,110,110,125375,0,43,46,11,2233,8872
"1600779741","64","","Aggregated",116.30,0.00,43,48,52,54,61,66,76,81,110,110,110,110,125618,0,43,46,11,2233,8872
"1600779743","64","","Aggregated",117.70,0.00,43,47,51,53,60,65,74,78,110,110,110,110,125850,0,43,46,11,2233,8871
"1600779745","64","","Aggregated",117.70,0.00,43,47,51,53,59,65,74,78,100,110,110,110,126091,0,43,46,11,2233,8871
"1600779747","64","","Aggregated",116.80,0.00,43,48,51,53,58,65,74,78,100,110,110,110,126329,0,43,46,11,2233,8872
"1600779749","64","","Aggregated",117.50,0.00,43,48,51,53,58,65,74,79,110,120,120,120,126560,0,43,46,11,2233,8872
"1600779751","64","","Aggregated",117.60,0.00,44,49,52,54,60,68,78,94,120,120,120,120,126801,0,43,46,11,2233,8872
"1600779753","64","","Aggregated",117.20,0.00,44,49,52,54,61,69,81,100,120,120,120,120,127043,0,43,46,11,2233,8873
"1600779755","64","","Aggregated",117.10,0.00,45,50,53,55,62,68,82,100,120,120,120,120,127272,0,43,46,11,2233,8873
"1600779757","64","","Aggregated",117.10,0.00,45,50,53,56,64,72,87,96,120,120,120,120,127509,0,43,46,11,2233,8874
"1600779759","64","","Aggregated",117.10,0.00,44,50,54,56,62,69,84,91,120,120,120,120,127745,0,43,46,11,2233,8874
"1600779761","64","","Aggregated",116.90,0.00,44,50,54,56,62,70,83,89,110,110,110,110,127983,0,43,46,11,2233,8875
"1600779763","64","","Aggregated",116.90,0.00,45,50,53,55,62,69,81,87,110,110,110,110,128223,0,43,46,11,2233,8876
"1600779765","64","","Aggregated",116.60,0.00,44,50,53,55,61,68,78,86,110,110,110,110,128459,0,43,46,11,2233,8877
"1600779767","64","","Aggregated",117.10,0.00,44,49,52,54,59,65,71,74,86,110,110,110,128697,0,43,46,11,2233,8877
"1600779769","64","","Aggregated",117.30,0.00,44,49,51,53,59,65,70,73,82,83,83,83,128932,0,43,46,11,2233,8877
"1600779771","64","","Aggregated",117.10,0.00,44,49,51,53,59,64,70,73,440,1200,1200,1200,129168,0,43,46,11,2233,8877
"1600779773","64","","Aggregated",116.80,0.00,43,48,51,53,59,64,71,75,440,1200,1200,1200,129402,0,43,46,11,2233,8877
"1600779775","64","","Aggregated",117.60,0.00,43,49,51,54,59,64,71,78,440,1200,1200,1200,129644,0,43,46,11,2233,8877
"1600779777","64","","Aggregated",117.30,0.00,44,49,52,54,60,66,72,80,440,1200,1200,1200,129886,0,43,46,11,2233,8876
"1600779779","64","","Aggregated",116.30,0.00,44,49,52,55,61,67,72,79,91,96,96,96,130117,0,43,46,11,2233,8876
"1600779781","64","","Aggregated",117.40,0.00,45,50,54,56,64,72,89,180,220,250,250,250,130355,0,43,46,11,2233,8876
"1600779783","64","","Aggregated",117.20,0.00,45,50,55,57,65,73,94,180,220,250,250,250,130576,0,43,46,11,2233,8876
"1600779785","64","","Aggregated",116.80,0.00,47,55,61,65,82,130,340,500,600,620,620,620,130811,0,43,46,11,2233,8876
"1600779787","64","","Aggregated",114.90,0.00,48,57,63,68,90,140,340,500,600,620,620,620,131006,0,43,46,11,2233,8876
"1600779790","64","","Aggregated",113.50,0.00,51,62,72,80,110,170,360,500,600,620,620,620,131263,0,43,46,11,2233,8875
"1600779792","64","","Aggregated",110.70,0.00,51,61,70,78,100,140,360,500,600,620,620,620,131525,0,43,46,11,2233,8875
"1600779794","64","","Aggregated",115.60,0.00,50,59,66,72,91,120,140,160,250,250,250,250,131788,0,43,46,11,2233,8875
"1600779796","64","","Aggregated",119.40,0.00,48,57,64,70,89,110,140,160,250,250,250,250,132005,0,43,46,11,2233,8874
"1600779798","64","","Aggregated",117.60,0.00,47,55,62,67,84,110,140,150,190,210,210,210,132242,0,43,46,11,2233,8874
"1600779800","64","","Aggregated",122.10,0.00,45,53,59,64,81,100,130,160,190,210,210,210,132499,0,43,46,11,2233,8872
"1600779802","64","","Aggregated",123.10,0.00,44,51,57,62,80,100,130,160,190,210,210,210,132749,0,43,46,11,2233,8872
"1600779804","64","","Aggregated",121.10,0.00,42,50,54,58,75,99,130,160,190,210,210,210,132983,0,43,46,11,2233,8872
"1600779806","64","","Aggregated",118.10,0.00,41,47,52,56,74,99,130,170,210,220,220,220,133226,0,43,46,11,2233,8871
"1600779808","64","","Aggregated",121.40,0.00,40,46,50,53,66,85,120,130,190,220,220,220,133469,0,43,46,11,2233,8871
"1600779810","64","","Aggregated",121.40,0.00,40,45,49,51,61,77,120,130,190,220,220,220,133703,0,43,46,11,2233,8871
"1600779812","64","","Aggregated",118.50,0.00,39,44,48,50,58,75,110,130,180,220,220,220,133938,0,43,46,11,2233,8871
"1600779814","64","","Aggregated",116.60,0.00,39,44,48,50,56,65,81,100,130,180,180,180,134170,0,43,46,11,2233,8872
"1600779816","64","","Aggregated",116.80,0.00,39,44,47,49,55,60,75,87,110,110,110,110,134404,0,43,46,11,2233,8871
"1600779818","64","","Aggregated",115.80,0.00,39,43,47,49,55,60,74,87,110,110,110,110,134638,0,43,46,11,2233,8871
"1600779820","64","","Aggregated",116.30,0.00,39,44,47,49,55,60,73,83,99,100,100,100,134870,0,43,46,11,2233,8872
"1600779822","64","","Aggregated",115.30,0.00,39,44,46,48,54,59,72,80,99,100,100,100,135117,0,43,46,11,2233,8871
"1600779824","64","","Aggregated",117.10,0.00,40,44,47,49,55,60,73,83,99,100,100,100,135358,0,43,46,11,2233,8871
"1600779826","64","","Aggregated",117.10,0.00,40,45,47,49,55,62,73,84,100,160,160,160,135597,0,43,46,11,2233,8871
"1600779828","64","","Aggregated",116.60,0.00,41,45,48,50,56,62,72,83,99,160,160,160,135831,0,43,46,11,2233,8872
"1600779830","64","","Aggregated",116.50,0.00,42,46,48,50,56,63,77,87,100,160,160,160,136066,0,43,46,11,2233,8872
"1600779832","64","","Aggregated",118.10,0.00,42,46,49,50,57,63,80,93,110,160,160,160,136298,0,43,46,11,2233,8872
"1600779834","64","","Aggregated",117.50,0.00,42,46,50,52,57,64,84,96,110,110,110,110,136540,0,43,46,11,2233,8872
"1600779836","64","","Aggregated",117.70,0.00,43,48,52,54,60,71,96,110,230,230,230,230,136783,0,43,46,11,2233,8873
"1600779838","64","","Aggregated",117.30,0.00,44,49,53,55,64,74,95,110,230,230,230,230,137027,0,43,46,11,2233,8873
"1600779840","64","","Aggregated",115.40,0.00,45,50,54,57,64,74,93,110,230,230,230,230,137265,0,43,46,11,2233,8873
"1600779842","64","","Aggregated",116.70,0.00,46,51,55,58,65,74,90,110,230,230,230,230,137482,0,43,46,11,2233,8874
"1600779844","64","","Aggregated",117.10,0.00,46,51,56,58,65,74,87,96,120,120,120,120,137706,0,43,46,11,2233,8874
"1600779846","64","","Aggregated",117.00,0.00,46,51,55,58,65,74,86,96,120,120,120,120,137953,0,43,46,11,2233,8875
"1600779848","64","","Aggregated",116.20,0.00,46,51,54,57,64,72,85,95,120,120,120,120,138204,0,43,46,11,2233,8875
"1600779850","64","","Aggregated",116.60,0.00,46,51,55,58,65,72,86,95,120,120,120,120,138450,0,43,46,11,2233,8874
"1600779852","64","","Aggregated",115.90,0.00,45,51,54,56,63,71,83,87,110,110,110,110,138672,0,43,46,11,2233,8874
"1600779854","64","","Aggregated",116.70,0.00,45,51,54,56,64,73,86,110,140,160,160,160,138903,0,43,46,11,2233,8874
"1600779856","64","","Aggregated",116.00,0.00,45,51,54,57,65,74,89,110,140,160,160,160,139138,0,43,46,11,2233,8874
"1600779858","64","","Aggregated",117.10,0.00,44,50,54,57,67,78,94,110,140,160,160,160,139380,0,43,46,11,2233,8874
"1600779860","64","","Aggregated",117.50,0.00,44,50,54,58,67,82,110,130,510,530,530,530,139611,0,43,46,11,2233,8873
"1600779862","64","","Aggregated",116.90,0.00,44,50,54,58,67,81,99,120,510,530,530,530,139851,0,43,46,11,2233,8873
"1600779865","64","","Aggregated",114.80,0.00,44,50,54,57,66,76,95,110,510,530,530,530,140087,0,43,46,11,2233,8873
"1600779867","64","","Aggregated",116.30,0.00,44,50,54,56,64,73,94,110,510,530,530,530,140325,0,43,46,11,2233,8872
"1600779869","64","","Aggregated",117.10,0.00,44,49,53,55,62,69,78,87,110,110,110,110,140570,0,43,46,11,2233,8872
"1600779871","64","","Aggregated",117.90,0.00,44,48,52,54,60,67,76,81,100,110,110,110,140808,0,43,46,11,2233,8872
"1600779871","0","","Aggregated",117.90,0.00,44,48,52,54,60,67,76,81,100,110,110,110,140895,0,43,46,11,2233,8872
